selector,decision,chosen_policy,evidence_score,tau,false_safe,unsafe_accept,selected_truth_cvar,selected_truth_return,task,family,behavior,seed,natural_decision,budget_abstain,common_budget
SCROPE++,ACCEPT,constant_a003,4.440892098500626e-16,0.1182778918518518,0,0,0.0853336470588235,0.0125079044117647,monthly_beme_inv,monthly size/profit/invest,adversarial_support_mismatch,27,ACCEPT,False,84.0
Support only,ABSTAIN,constant_a005,22.000000000000018,0.1182778918518518,0,0,0.0817353235294117,0.0082625514705882,monthly_beme_inv,monthly size/profit/invest,adversarial_support_mismatch,27,ACCEPT,True,84.0
LCB only,ACCEPT,ridge_return_train_only,0.1027570098655352,0.1182778918518518,1,1,0.1295064705882352,0.0075433014705882,monthly_beme_inv,monthly size/profit/invest,adversarial_support_mismatch,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a007,0.003331,0.1182778918518518,0,0,0.0840139411764705,0.0091293161764705,monthly_beme_inv,monthly size/profit/invest,adversarial_support_mismatch,27,ACCEPT,False,84.0
SCROPE++,REJECT,risk_adjusted_12,55.9999999999999,0.1182778918518518,0,0,0.104775794117647,0.0097345367647058,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,7,REJECT,False,80.0
Support only,ACCEPT,momentum_12,122.99999999999984,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,7,ACCEPT,False,80.0
LCB only,ACCEPT,constant_a010,0.0362120586474462,0.1182778918518518,0,1,0.12336,0.0083732205882352,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a000,-0.019267,0.1182778918518518,0,0,0.0930109705882353,0.0126153161764705,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,constant_a022,0.10582323381613956,0.1182778918518518,1,1,0.1353010882352941,0.0171230661764705,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,123.99999999999986,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,17,ACCEPT,False,85.0
LCB only,ACCEPT,constant_a004,0.0356902545103407,0.1182778918518518,0,1,0.1250377647058823,0.0169238161764705,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a024,-0.0207149999999999,0.1182778918518518,0,0,0.152311294117647,0.0099833308823529,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,momentum_12,0.029430038066317547,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,121.9999999999998,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.0738364214628063,0.1182778918518518,1,1,0.1490104705882353,0.0102703235294117,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a024,-0.020715,0.1182778918518518,0,0,0.152311294117647,0.0099833308823529,monthly_beme_inv,monthly size/profit/invest,epsilon_greedy_momentum,27,ACCEPT,True,84.0
SCROPE++,ACCEPT,low_vol_12,0.07626367129766476,0.1182778918518518,0,0,0.1000625588235294,0.0083961532352941,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,132.99999999999957,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.100754610363499,0.1182778918518518,0,1,0.1359804411764706,0.012146375,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a024,-0.0207149999999999,0.1182778918518518,0,0,0.152311294117647,0.0099833308823529,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,low_vol_12,0.07626367129766476,0.1182778918518518,0,0,0.1000625588235294,0.0083961532352941,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,132.99999999999957,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.1078374530775678,0.1182778918518518,0,0,0.1148044117647058,0.0122684044117647,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a024,-0.0207149999999999,0.1182778918518518,0,0,0.152311294117647,0.0099833308823529,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,low_vol_12,0.07626367129766476,0.1182778918518518,0,0,0.1000625588235294,0.0083961532352941,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,135.99999999999963,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.1053896637517215,0.1182778918518518,0,1,0.1289304411764705,0.0119252573529411,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a024,-0.0207149999999999,0.1182778918518518,0,0,0.152311294117647,0.0099833308823529,monthly_beme_inv,monthly size/profit/invest,low_overlap_concentration,27,ACCEPT,True,84.0
SCROPE++,REJECT,risk_adjusted_12,38.21394250278276,0.1182778918518518,0,0,0.104775794117647,0.0097345367647058,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,7,REJECT,False,80.0
Support only,ACCEPT,risk_adjusted_12,38.21394250278276,0.1182778918518518,0,0,0.104775794117647,0.0097345367647058,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,7,ACCEPT,False,80.0
LCB only,ACCEPT,constant_a022,0.0135402827565495,0.1182778918518518,1,1,0.1353010882352941,0.0171230661764705,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a014,0.032427,0.1182778918518518,0,0,0.1149328529411764,0.0082848676470588,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,7,ACCEPT,False,80.0
SCROPE++,REJECT,momentum_12,15.419930960208768,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,17,REJECT,False,85.0
Support only,ACCEPT,risk_adjusted_12,33.438150755363125,0.1182778918518518,0,0,0.104775794117647,0.0097345367647058,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,17,ACCEPT,False,85.0
LCB only,ACCEPT,constant_a012,0.0115629230222222,0.1182778918518518,0,0,0.1080986176470588,0.0086458382352941,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a017,0.009367,0.1182778918518518,0,0,0.1172349999999999,0.0112292573529411,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,risk_adjusted_12,0.24391351145715567,0.1182778918518518,0,0,0.104775794117647,0.0097345367647058,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,27,ACCEPT,False,84.0
Support only,ACCEPT,risk_adjusted_12,33.6863763703823,0.1182778918518518,0,0,0.104775794117647,0.0097345367647058,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,27,ACCEPT,False,84.0
LCB only,ACCEPT,constant_a021,0.0261033046688297,0.1182778918518518,0,1,0.1438462647058823,0.0122249411764705,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a018,0.0007,0.1182778918518518,0,0,0.1121020882352941,0.0083995147058823,monthly_beme_inv,monthly size/profit/invest,market_state_mixed,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,low_vol_12,2.220446049250313e-16,0.1182778918518518,0,0,0.1000625588235294,0.0083961532352941,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,130.9999999999993,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.1043609657918591,0.1182778918518518,0,1,0.1289304411764705,0.0114307352941176,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a024,-0.020715,0.1182778918518518,0,0,0.152311294117647,0.0099833308823529,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,low_vol_12,0.07626367129766476,0.1182778918518518,0,0,0.1000625588235294,0.0083961532352941,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,134.99999999999935,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.1051644196554244,0.1182778918518518,0,1,0.1289304411764705,0.0117550882352941,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a024,-0.020715,0.1182778918518518,0,0,0.152311294117647,0.0099833308823529,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,low_vol_12,0.07626367129766476,0.1182778918518518,0,0,0.1000625588235294,0.0083961532352941,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,134.99999999999935,0.1182778918518518,0,0,0.1093872352941176,0.0144796838235294,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.1066051223322282,0.1182778918518518,0,1,0.1359804411764706,0.0116283382352941,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a024,-0.020715,0.1182778918518518,0,0,0.152311294117647,0.0099833308823529,monthly_beme_inv,monthly size/profit/invest,return_seeking_recent_winner,27,ACCEPT,True,84.0
SCROPE++,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,7,ABSTAIN,False,80.0
Support only,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,7,ABSTAIN,False,80.0
LCB only,ABSTAIN,constant_a020,0.0096599597333333,0.1182778918518518,0,0,0.1435848529411764,0.0120993823529411,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,7,ACCEPT,True,80.0
Risk only,ACCEPT,constant_equal_weight_public,0.00938792,0.1182778918518518,0,0,0.1018145929411764,0.0107911238235294,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a007,0.07509069205739616,0.1182778918518518,0,0,0.0840139411764705,0.0091293161764705,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,17,ACCEPT,False,85.0
Support only,ABSTAIN,constant_a007,10.841272449206844,0.1182778918518518,0,0,0.0840139411764705,0.0091293161764705,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,17,ACCEPT,True,85.0
LCB only,ACCEPT,constant_a006,0.020988391861979,0.1182778918518518,0,0,0.0878528529411764,0.0105303455882352,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a001,0.0127389999999999,0.1182778918518518,0,0,0.0879234999999999,0.0131023455882352,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_a001,0.08255685988579886,0.1182778918518518,0,0,0.0879234999999999,0.0131023455882352,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,27,ACCEPT,False,84.0
Support only,ABSTAIN,constant_a001,11.85159427974629,0.1182778918518518,0,0,0.0879234999999999,0.0131023455882352,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,27,ACCEPT,True,84.0
LCB only,ACCEPT,constant_a001,0.03123191274035,0.1182778918518518,0,0,0.0879234999999999,0.0131023455882352,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a001,-0.004508,0.1182778918518518,0,0,0.0879234999999999,0.0131023455882352,monthly_beme_inv,monthly size/profit/invest,risk_averse_low_volatility,27,ACCEPT,False,84.0
SCROPE++,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,7,ABSTAIN,False,80.0
Support only,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,7,ABSTAIN,False,80.0
LCB only,ABSTAIN,constant_a000,0.0103300881777777,0.1182778918518518,0,0,0.0930109705882353,0.0126153161764705,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,7,ACCEPT,True,80.0
Risk only,ACCEPT,constant_a012,0.018012,0.1182778918518518,0,0,0.1080986176470588,0.0086458382352941,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,7,ACCEPT,False,80.0
SCROPE++,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,17,ABSTAIN,False,85.0
Support only,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,17,ABSTAIN,False,85.0
LCB only,ACCEPT,constant_a001,0.0110594037333333,0.1182778918518518,0,0,0.0879234999999999,0.0131023455882352,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,17,ACCEPT,False,85.0
Risk only,ACCEPT,risk_adjusted_12,0.003704,0.1182778918518518,0,0,0.104775794117647,0.0097345367647058,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,17,ACCEPT,False,85.0
SCROPE++,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,27,ABSTAIN,False,84.0
Support only,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,27,ABSTAIN,False,84.0
LCB only,ACCEPT,constant_a023,0.0155986190402021,0.1182778918518518,0,1,0.1496672058823529,0.00887425,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a007,-0.001903,0.1182778918518518,0,0,0.0840139411764705,0.0091293161764705,monthly_beme_inv,monthly size/profit/invest,softmax_high_entropy,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_equal_weight_public,0.08365356192728357,0.1182778918518518,0,0,0.1018145929411764,0.0107911238235294,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,7,ACCEPT,False,80.0
Support only,ABSTAIN,constant_equal_weight_public,12.0,0.1182778918518518,0,0,0.1018145929411764,0.0107911238235294,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,7,ACCEPT,True,80.0
LCB only,ACCEPT,constant_a014,0.015566758462647,0.1182778918518518,0,0,0.1149328529411764,0.0082848676470588,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a014,0.021515,0.1182778918518518,0,0,0.1149328529411764,0.0082848676470588,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,7,ACCEPT,False,80.0
SCROPE++,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,17,ABSTAIN,False,85.0
Support only,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,17,ABSTAIN,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0457806271723585,0.1182778918518518,1,1,0.1210877647058823,0.0096640432352941,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,17,ACCEPT,False,85.0
Risk only,ACCEPT,low_vol_12,0.034234,0.1182778918518518,0,0,0.1000625588235294,0.0083961532352941,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,17,ACCEPT,False,85.0
SCROPE++,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,27,ABSTAIN,False,84.0
Support only,ABSTAIN,,-inf,0.1182778918518518,0,0,,,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,27,ABSTAIN,False,84.0
LCB only,ACCEPT,constant_a022,0.0177823928457516,0.1182778918518518,1,1,0.1353010882352941,0.0171230661764705,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a022,0.0213779999999999,0.1182778918518518,1,1,0.1353010882352941,0.0171230661764705,monthly_beme_inv,monthly size/profit/invest,uniform_high_overlap,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,ridge_return_train_only,0.08365356192728357,0.1194983896296296,1,1,0.1253,0.0103893088235294,monthly_beme_op,monthly size/profit/invest,adversarial_support_mismatch,7,ACCEPT,False,80.0
Support only,ABSTAIN,constant_a024,26.00000000000002,0.1194983896296296,0,0,0.2283822647058823,0.0046585588235294,monthly_beme_op,monthly size/profit/invest,adversarial_support_mismatch,7,ACCEPT,True,80.0
LCB only,ACCEPT,ridge_return_train_only,0.1351448080943085,0.1194983896296296,1,1,0.1253,0.0103893088235294,monthly_beme_op,monthly size/profit/invest,adversarial_support_mismatch,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a014,-0.008024,0.1194983896296296,1,1,0.150930294117647,0.0054252720588235,monthly_beme_op,monthly size/profit/invest,adversarial_support_mismatch,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,ridge_return_train_only,0.08365356192728357,0.1194983896296296,1,1,0.1253,0.0103893088235294,monthly_beme_op,monthly size/profit/invest,adversarial_support_mismatch,17,ACCEPT,False,85.0
Support only,ACCEPT,constant_a024,26.00000000000002,0.1194983896296296,0,1,0.2283822647058823,0.0046585588235294,monthly_beme_op,monthly size/profit/invest,adversarial_support_mismatch,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.1366035066330197,0.1194983896296296,1,1,0.1253,0.0103893088235294,monthly_beme_op,monthly size/profit/invest,adversarial_support_mismatch,17,ACCEPT,False,85.0
